	Year	Month	Day	Hour	Minute	Aspen	Aspen-Conifer	Conifer1	Conifer2	Conifer3	Aspen	Aspen-Conifer	Conifer1	Conifer2	Conifer3
	2019	8	30	5	15	0.029677554	0.004129593	0.008301392	0.014931673	0.002093621	0	0	0	0	0
	2019	8	30	6	15	0.027746064	0.003861182	0.009014517	0.01199477	0.002288131	0	0	0	0	0
	2019	8	30	7	15	0.04262418	0.00716313	0.011694231	0.01538532	0.00286711	0	0	0	0	0
	2019	8	30	8	15	0.095082106	0.025862167	0.016858663	0.037082469	0.004557851	0	0	0	0	0
	2019	8	30	9	15	0.105219941	0.028980132	0.02246996	0.065742899	0.005990608	0	0	0	0	0
	2019	8	30	10	15	0.095631259	0.031251172	0.026350755	0.087306869	0.007316524	0	0	0	0	0
	2019	8	30	11	15	0.09616828	0.032819561	0.029697434	0.103503135	0.009591064	0	0	0	0	0
	2019	8	30	12	15	0.064783003	0.02797206	0.029055046	0.09827625	0.008914959	0	0	0	0	0
	2019	8	30	13	15	0.065296025	0.028269053	0.028324762	0.097448752	0.009075996	0	0	0	0	0
	2019	8	30	14	15	0.055767643	0.026819811	0.026382121	0.096061285	0.009057275	0	0	0	0	0
	2019	8	30	15	15	0.056191834	0.025728041	0.024262152	0.085867549	0.008898322	0	0	0	0	0
	2019	8	30	16	15	0.049625566	0.022257044	0.022781072	0.085885672	0.008308349	0	0	0	0	0
	2019	8	30	17	15	0.052352688	0.021423534	0.02073056	0.079582703	0.008210611	0	0	0	0	0
	2019	8	30	18	15	0.045373208	0.013726936	0.013417779	0.058187622	0.006049293	0	0	0	0	0
	2019	8	30	19	15	0.039182846	0.010350813	0.010397081	0.042776824	0.00430777	0	0	0	0	0
	2019	8	30	20	15	0.036770827	0.007932292	0.007597034	0.029208254	0.003007767	0	0	0	0	0
	2019	8	30	21	15	0.035205421	0.007170952	0.006547263	0.02774138	0.002390707	0	0	0	0	0
	2019	8	30	22	15	0.033854696	0.006364226	0.005886951	0.023834388	0.002123296	0	0	0	0	0
	2019	8	30	23	15	0.032399744	0.005659634	0.005311962	0.021754056	0.002052601	0	0	0	0	0
8/31/19	2019	8	31	0	15	0.031148779	0.005322262	0.004956707	0.019191786	0.002064699	1.214628782	0.353003595	0.326155793	1.129093811	0.111803153
	2019	8	31	1	15	0.031209384	0.005010271	0.004622486	0.017980724	0.001968509	0	0	0	0	0
	2019	8	31	2	15	0.030162028	0.00478651	0.005225753	0.016305675	0.001882995	0	0	0	0	0
	2019	8	31	3	15	0.029543845	0.004480985	0.005965855	0.015744027	0.001911954	0	0	0	0	0
	2019	8	31	4	15	0.02954045	0.004267491	0.006562496	0.014510035	0.001853887	0	0	0	0	0
	2019	8	31	5	15	0.028738006	0.004168692	0.007278617	0.013741465	0.001817962	0	0	0	0	0
	2019	8	31	6	15	0.028524626	0.004166196	0.008017927	0.012201649	0.002036212	0	0	0	0	0
	2019	8	31	7	15	0.045613528	0.008147166	0.010457037	0.01417415	0.002578912	0	0	0	0	0
	2019	8	31	8	15	0.102262321	0.025650376	0.015117532	0.034378123	0.004111869	0	0	0	0	0
	2019	8	31	9	15	0.10303439	0.027883389	0.020775223	0.06103265	0.0053872	0	0	0	0	0
	2019	8	31	10	15	0.095073154	0.03122991	0.024938376	0.08390262	0.007195683	0	0	0	0	0
	2019	8	31	11	15	0.089020939	0.032715953	0.028103	0.102197649	0.009069189	0	0	0	0	0
	2019	8	31	12	15	0.061077553	0.025109405	0.025692052	0.094580045	0.008543584	0	0	0	0	0
	2019	8	31	13	15	0.061657297	0.029198126	0.026819705	0.101996296	0.009752342	0	0	0	0	0
	2019	8	31	14	15	0.054920694	0.02715923	0.025822205	0.100523573	0.009835655	0	0	0	0	0
	2019	8	31	15	15	0.054400344	0.024127846	0.025333062	0.092529652	0.008886722	0	0	0	0	0
	2019	8	31	16	15	0.050718194	0.020778005	0.019886814	0.077152306	0.0073164	0	0	0	0	0
	2019	8	31	17	15	0.047686649	0.018520499	0.016189262	0.067950435	0.006745424	0	0	0	0	0
	2019	8	31	18	15	0.046547266	0.012827471	0.011834361	0.051496798	0.005408657	0	0	0	0	0
	2019	8	31	19	15	0.042121743	0.009636775	0.008479158	0.036993731	0.003958931	0	0	0	0	0
	2019	8	31	20	15	0.040884753	0.008246588	0.007085638	0.02865453	0.00278466	0	0	0	0	0
	2019	8	31	21	15	0.039141802	0.007179452	0.006136365	0.02643593	0.002428288	0	0	0	0	0
	2019	8	31	22	15	0.03720415	0.006400863	0.005468045	0.02395319	0.002176706	0	0	0	0	0
	2019	8	31	23	15	0.034396887	0.005990134	0.005388117	0.021466772	0.002086713	0	0	0	0	0
9/1/19	2019	9	1	0	15	0.033936489	0.005616316	0.005212621	0.019385563	0.001961316	1.152172586	0.327242134	0.295485587	1.071810431	0.10656695
	2019	9	1	1	15	0.032675687	0.005216873	0.00486285	0.018009673	0.001951197	0	0	0	0	0
	2019	9	1	2	15	0.031541202	0.004934424	0.004700119	0.016077311	0.001833958	0	0	0	0	0
	2019	9	1	3	15	0.031794487	0.004463524	0.004768057	0.0160449	0.001820705	0	0	0	0	0
	2019	9	1	4	15	0.030608075	0.004232671	0.004530228	0.014419159	0.001735804	0	0	0	0	0
	2019	9	1	5	15	0.031006491	0.003927007	0.005174261	0.01397881	0.001811791	0	0	0	0	0
	2019	9	1	6	15	0.030667658	0.004205576	0.00592417	0.010990498	0.001632103	0	0	0	0	0
	2019	9	1	7	15	0.032575357	0.00565122	0.007794379	0.013148724	0.002095273	0	0	0	0	0
	2019	9	1	8	15	0.053789388	0.015878768	0.011711571	0.026570814	0.003503485	0	0	0	0	0
	2019	9	1	9	15	0.077514408	0.023172855	0.017365049	0.055297589	0.005426741	0	0	0	0	0
	2019	9	1	10	15	0.090306106	0.028695475	0.02290585	0.077897427	0.00682295	0	0	0	0	0
	2019	9	1	11	15	0.087510733	0.030465997	0.024911114	0.093840863	0.00831307	0	0	0	0	0
	2019	9	1	12	15	0.070813844	0.029807175	0.026324146	0.09936778	0.009301639	0	0	0	0	0
	2019	9	1	13	15	0.057418278	0.026312251	0.025009248	0.093395619	0.00888386	0	0	0	0	0
	2019	9	1	14	15	0.055915186	0.025367955	0.024497068	0.087554591	0.008836606	0	0	0	0	0
	2019	9	1	15	15	0.052478329	0.022221762	0.022426049	0.086273107	0.008364901	0	0	0	0	0
	2019	9	1	16	15	0.049444269	0.019912729	0.018675284	0.076541041	0.007243324	0	0	0	0	0
	2019	9	1	17	15	0.049287643	0.017649895	0.015516189	0.065899015	0.006541008	0	0	0	0	0
	2019	9	1	18	15	0.048246748	0.01229992	0.010991603	0.050346201	0.005148065	0	0	0	0	0
	2019	9	1	19	15	0.043724703	0.009394472	0.008267087	0.036788307	0.003780875	0	0	0	0	0
	2019	9	1	20	15	0.042150652	0.008038405	0.006934932	0.028439674	0.002719208	0	0	0	0	0
	2019	9	1	21	15	0.04077242	0.007003692	0.006378344	0.027234171	0.002438972	0	0	0	0	0
	2019	9	1	22	15	0.039859957	0.006562404	0.005568844	0.023183458	0.002189313	0	0	0	0	0
	2019	9	1	23	15	0.038134476	0.006210768	0.005036524	0.021126136	0.002210786	0	0	0	0	0
9/2/19	2019	9	2	0	15	0.036315157	0.005760281	0.005145835	0.019667654	0.00201724	1.211738869	0.318873668	0.261029133	1.049247151	0.096651075
	2019	9	2	1	15	0.036227525	0.00534058	0.004854452	0.017787316	0.001848783	0	0	0	0	0
	2019	9	2	2	15	0.034268834	0.004902275	0.004762873	0.016510831	0.001897466	0	0	0	0	0
	2019	9	2	3	15	0.033902515	0.004513629	0.004204417	0.015944742	0.001769639	0	0	0	0	0
	2019	9	2	4	15	0.031796203	0.004335924	0.004347897	0.015243831	0.001823481	0	0	0	0	0
	2019	9	2	5	15	0.032392765	0.004156015	0.00471414	0.014226169	0.001834867	0	0	0	0	0
	2019	9	2	6	15	0.031593191	0.003821794	0.005026045	0.011262645	0.00191021	0	0	0	0	0
	2019	9	2	7	15	0.047465511	0.007708118	0.007082275	0.014371064	0.002231823	0	0	0	0	0
	2019	9	2	8	15	0.09278466	0.024989609	0.011694368	0.033866924	0.003333562	0	0	0	0	0
	2019	9	2	9	15	0.091067446	0.026030429	0.016343021	0.055898823	0.004357126	0	0	0	0	0
	2019	9	2	10	15	0.082941775	0.028033112	0.019620298	0.075014794	0.005803607	0	0	0	0	0
	2019	9	2	11	15	0.075282323	0.027585557	0.020489023	0.090782337	0.006824189	0	0	0	0	0
	2019	9	2	12	15	0.064968456	0.025078891	0.021206761	0.091643136	0.007506917	0	0	0	0	0
	2019	9	2	13	15	0.055494727	0.023296887	0.019747382	0.090175477	0.007485901	0	0	0	0	0
	2019	9	2	14	15	0.051125609	0.020866033	0.017817109	0.082835232	0.007864174	0	0	0	0	0
	2019	9	2	15	15	0.052791201	0.019418278	0.018824331	0.080598271	0.007560977	0	0	0	0	0
	2019	9	2	16	15	0.0483533	0.017979482	0.016945343	0.073333673	0.006436314	0	0	0	0	0
	2019	9	2	17	15	0.048674836	0.016357222	0.014905259	0.062401108	0.006142971	0	0	0	0	0
	2019	9	2	18	15	0.047442778	0.011905291	0.011053867	0.049799284	0.004930747	0	0	0	0	0
	2019	9	2	19	15	0.045887985	0.009445945	0.008491342	0.036470475	0.00366478	0	0	0	0	0
	2019	9	2	20	15	0.044784144	0.007726335	0.006855298	0.028146034	0.002776435	0	0	0	0	0
	2019	9	2	21	15	0.042613061	0.006963096	0.006097764	0.027211425	0.002408066	0	0	0	0	0
	2019	9	2	22	15	0.042603751	0.006428843	0.005367927	0.02421734	0.002131654	0	0	0	0	0
	2019	9	2	23	15	0.040961116	0.006230042	0.005432106	0.021838566	0.002090146	0	0	0	0	0
9/3/19	2019	9	3	0	15	0.038674019	0.005825091	0.005030442	0.019339058	0.001953847	1.193816234	0.296781592	0.254957693	1.01212731	0.093365597
	2019	9	3	1	15	0.039039723	0.005282711	0.004877225	0.017515931	0.001888641	0	0	0	0	0
	2019	9	3	2	15	0.036986545	0.004861484	0.004715145	0.017277114	0.001870055	0	0	0	0	0
	2019	9	3	3	15	0.035724634	0.004807014	0.00405476	0.016716366	0.001914509	0	0	0	0	0
	2019	9	3	4	15	0.035337541	0.004256935	0.004126181	0.01469815	0.002109454	0	0	0	0	0
	2019	9	3	5	15	0.034819044	0.004258964	0.004215923	0.013928198	0.002044237	0	0	0	0	0
	2019	9	3	6	15	0.033471278	0.004132181	0.004830092	0.011313661	0.002280207	0	0	0	0	0
	2019	9	3	7	15	0.048810102	0.008218031	0.006772894	0.016653538	0.002577676	0	0	0	0	0
	2019	9	3	8	15	0.084076562	0.024607495	0.01107569	0.036889015	0.003611653	0	0	0	0	0
	2019	9	3	9	15	0.0827894	0.024604979	0.015939752	0.059476953	0.004668532	0	0	0	0	0
	2019	9	3	10	15	0.075424479	0.02552088	0.018661725	0.078644869	0.0062466	0	0	0	0	0
	2019	9	3	11	15	0.067896376	0.023544685	0.019630324	0.088830328	0.007365407	0	0	0	0	0
	2019	9	3	12	15	0.062642799	0.023084146	0.020979715	0.090932594	0.007608587	0	0	0	0	0
	2019	9	3	13	15	0.057073986	0.020877657	0.021036925	0.087287957	0.007595222	0	0	0	0	0
	2019	9	3	14	15	0.051818195	0.0192546	0.018042137	0.079997264	0.007417569	0	0	0	0	0
	2019	9	3	15	15	0.052341369	0.016242697	0.016856178	0.071471475	0.006234982	0	0	0	0	0
	2019	9	3	16	15	0.053802475	0.018774922	0.018190003	0.070826994	0.006680056	0	0	0	0	0
	2019	9	3	17	15	0.050404596	0.014237379	0.014347588	0.057463382	0.004735421	0	0	0	0	0
	2019	9	3	18	15	0.047931039	0.011339402	0.010902982	0.04315677	0.0037506	0	0	0	0	0
	2019	9	3	19	15	0.045775429	0.008409038	0.00789198	0.029996318	0.002729197	0	0	0	0	0
	2019	9	3	20	15	0.041842724	0.007194	0.006804256	0.02428158	0.002199505	0	0	0	0	0
	2019	9	3	21	15	0.040235603	0.006297542	0.005988224	0.024170554	0.00206692	0	0	0	0	0
	2019	9	3	22	15	0.039568448	0.005863817	0.005247806	0.021341862	0.00191124	0	0	0	0	0
	2019	9	3	23	15	0.037329868	0.005285942	0.004739746	0.019917379	0.00190548	0	0	0	0	0
9/4/19	2019	9	4	0	15	0.036182393	0.004962468	0.004763589	0.017855592	0.001859669	0.982970063	0.245874585	0.257442475	0.910633924	0.089347892
	2019	9	4	1	15	0.034736757	0.004642774	0.004798974	0.017447057	0.001773959	0	0	0	0	0
	2019	9	4	2	15	0.03273208	0.004150841	0.004402796	0.014923861	0.001732268	0	0	0	0	0
	2019	9	4	3	15	0.03272915	0.003808334	0.00423435	0.014554322	0.001841577	0	0	0	0	0
	2019	9	4	4	15	0.031235126	0.003690697	0.004215368	0.013633303	0.001998856	0	0	0	0	0
	2019	9	4	5	15	0.030452492	0.003377554	0.004032857	0.013084734	0.002034545	0	0	0	0	0
	2019	9	4	6	15	0.030077109	0.003314649	0.00425075	0.009939098	0.002136096	0	0	0	0	0
	2019	9	4	7	15	0.030284666	0.003905851	0.005487219	0.011430241	0.002367507	0	0	0	0	0
	2019	9	4	8	15	0.034927803	0.008811296	0.007837783	0.019808858	0.003051442	0	0	0	0	0
	2019	9	4	9	15	0.038772318	0.011046036	0.011885746	0.037437378	0.00423806	0	0	0	0	0
	2019	9	4	10	15	0.077174203	0.023652075	0.017825166	0.063491561	0.005638454	0	0	0	0	0
	2019	9	4	11	15	0.07802182	0.025321263	0.022500729	0.083815762	0.007477617	0	0	0	0	0
	2019	9	4	12	15	0.059949772	0.021729937	0.021024287	0.076918224	0.00688037	0	0	0	0	0
	2019	9	4	13	15	0.046322888	0.018570426	0.02061284	0.068137215	0.005408597	0	0	0	0	0
	2019	9	4	14	15	0.051500795	0.021069561	0.022518043	0.081670162	0.006930433	0	0	0	0	0
	2019	9	4	15	15	0.048926022	0.019986637	0.023389883	0.082314828	0.007676281	0	0	0	0	0
	2019	9	4	16	15	0.04459071	0.014182186	0.017520787	0.062656321	0.005143252	0	0	0	0	0
	2019	9	4	17	15	0.044422725	0.01468378	0.015712504	0.0548607	0.005358307	0	0	0	0	0
	2019	9	4	18	15	0.037621035	0.00942352	0.011757303	0.046482198	0.004499263	0	0	0	0	0
	2019	9	4	19	15	0.033499557	0.006893059	0.008090344	0.032971608	0.003011851	0	0	0	0	0
	2019	9	4	20	15	0.033268318	0.00556084	0.006255293	0.024840791	0.002444629	0	0	0	0	0
	2019	9	4	21	15	0.03286975	0.00486194	0.005178941	0.023510376	0.002032469	0	0	0	0	0
	2019	9	4	22	15	0.032127076	0.004140709	0.004614842	0.020026217	0.001976129	0	0	0	0	0
	2019	9	4	23	15	0.030545498	0.004088152	0.004532081	0.018823517	0.001836261	0	0	0	0	0
9/5/19	2019	9	5	0	15	0.031300268	0.00342355	0.004335557	0.016922044	0.0017822	1.029996548	0.24777496	0.281977929	0.812392949	0.08975643
	2019	9	5	1	15	0.030667441	0.003603864	0.004869518	0.016149175	0.001697748	0	0	0	0	0
	2019	9	5	2	15	0.029335911	0.003320927	0.005266415	0.01474531	0.001829631	0	0	0	0	0
	2019	9	5	3	15	0.029710232	0.003256852	0.005741196	0.013639797	0.001855995	0	0	0	0	0
	2019	9	5	4	15	0.028846439	0.002940146	0.006280662	0.013314177	0.001980957	0	0	0	0	0
	2019	9	5	5	15	0.029282062	0.002765334	0.006709197	0.012374636	0.002029762	0	0	0	0	0
	2019	9	5	6	15	0.028665269	0.003001183	0.007408068	0.010399515	0.002213034	0	0	0	0	0
	2019	9	5	7	15	0.038164581	0.005315209	0.009192929	0.010830558	0.00243053	0	0	0	0	0
	2019	9	5	8	15	0.073487259	0.018833031	0.013460911	0.027705467	0.003660093	0	0	0	0	0
	2019	9	5	9	15	0.074750126	0.020255886	0.018380457	0.053684857	0.004888869	0	0	0	0	0
	2019	9	5	10	15	0.070748293	0.023191794	0.021162664	0.070962493	0.006237328	0	0	0	0	0
	2019	9	5	11	15	0.071144877	0.024076344	0.023311434	0.083917253	0.007349891	0	0	0	0	0
	2019	9	5	12	15	0.058241781	0.024052961	0.023937864	0.088805461	0.00917031	0	0	0	0	0
	2019	9	5	13	15	0.051534903	0.023029627	0.02599305	0.08789113	0.008166829	0	0	0	0	0
	2019	9	5	14	15	0.040709031	0.012533212	0.014541037	0.049117254	0.004237824	0	0	0	0	0
	2019	9	5	15	15	0.043926567	0.013047355	0.011035589	0.030225872	0.003507353	0	0	0	0	0
	2019	9	5	16	15	0.043143433	0.01293194	0.014728842	0.035346927	0.004732168	0	0	0	0	0
	2019	9	5	17	15	0.042990489	0.013338889	0.014101559	0.039775601	0.005434892	0	0	0	0	0
	2019	9	5	18	15	0.040381959	0.010210868	0.010825958	0.03307023	0.004207422	0	0	0	0	0
	2019	9	5	19	15	0.036231179	0.006566884	0.009033433	0.029515992	0.002922038	0	0	0	0	0
	2019	9	5	20	15	0.034709938	0.005200429	0.008158356	0.021027557	0.002458574	0	0	0	0	0
	2019	9	5	21	15	0.034628708	0.004804361	0.008027217	0.020462726	0.002315179	0	0	0	0	0
	2019	9	5	22	15	0.03399105	0.004167708	0.007675161	0.017164507	0.00229701	0	0	0	0	0
	2019	9	5	23	15	0.033404752	0.003906606	0.007800855	0.01534441	0.002350793	0	0	0	0	0
9/6/19	2019	9	6	0	15	0.031330796	0.003770131	0.007932887	0.01423488	0.002343036	1.016130507	0.246549088	0.295813484	0.787784355	0.101585286
	2019	9	6	1	15	0.031322511	0.003512717	0.008195163	0.01307329	0.002519986	0	0	0	0	0
	2019	9	6	2	15	0.030890559	0.003259609	0.008206623	0.012339077	0.002449451	0	0	0	0	0
	2019	9	6	3	15	0.030176633	0.00299715	0.008280359	0.011104557	0.002463954	0	0	0	0	0
	2019	9	6	4	15	0.029503756	0.002869066	0.008658285	0.010994946	0.002630382	0	0	0	0	0
	2019	9	6	5	15	0.029771349	0.002903603	0.008798582	0.010783351	0.002712563	0	0	0	0	0
	2019	9	6	6	15	0.029100813	0.003122817	0.008830207	0.008335029	0.002711842	0	0	0	0	0
	2019	9	6	7	15	0.037406163	0.005655065	0.010627935	0.010081034	0.003143904	0	0	0	0	0
	2019	9	6	8	15	0.05117831	0.01251264	0.013151142	0.018570371	0.00433674	0	0	0	0	0
	2019	9	6	9	15	0.066067224	0.020014869	0.018318951	0.045092611	0.006073507	0	0	0	0	0
	2019	9	6	10	15	0.067904938	0.024149836	0.021767541	0.065655575	0.006897888	0	0	0	0	0
	2019	9	6	11	15	0.069806171	0.024854565	0.024309873	0.083104916	0.008204193	0	0	0	0	0
	2019	9	6	12	15	0.064544607	0.023791996	0.023568126	0.086771882	0.008452347	0	0	0	0	0
	2019	9	6	13	15	0.048547878	0.022115202	0.023625841	0.083693564	0.008903818	0	0	0	0	0
	2019	9	6	14	15	0.047073721	0.019047807	0.019946892	0.068353534	0.006643096	0	0	0	0	0
	2019	9	6	15	15	0.042550763	0.013625325	0.013335143	0.040237192	0.005110374	0	0	0	0	0
	2019	9	6	16	15	0.043643598	0.011817013	0.01409022	0.034722302	0.004728139	0	0	0	0	0
	2019	9	6	17	15	0.044485423	0.012957154	0.014036504	0.041122674	0.005176925	0	0	0	0	0
	2019	9	6	18	15	0.041120778	0.008826457	0.010471901	0.034954209	0.004169506	0	0	0	0	0
	2019	9	6	19	15	0.038069746	0.006382833	0.007637895	0.026431377	0.002970929	0	0	0	0	0
	2019	9	6	20	15	0.036296308	0.005302444	0.006074512	0.019588536	0.002419758	0	0	0	0	0
	2019	9	6	21	15	0.035730421	0.004578078	0.005110485	0.01880227	0.00222288	0	0	0	0	0
	2019	9	6	22	15	0.035327898	0.004073861	0.005123658	0.014314263	0.002071291	0	0	0	0	0
	2019	9	6	23	15	0.034280143	0.00440885	0.005714759	0.015422915	0.002228777	0	0	0	0	0
9/7/19	2019	9	7	0	15	0.033298276	0.003354335	0.00585442	0.013164393	0.001863277	1.072642881	0.25136291	0.315270009	0.826429836	0.092837669
	2019	9	7	1	15	0.032253916	0.00373529	0.006580506	0.012142252	0.001910437	0	0	0	0	0
	2019	9	7	2	15	0.031501412	0.003060854	0.006980229	0.011153522	0.00184497	0	0	0	0	0
	2019	9	7	3	15	0.0315071	0.002654463	0.007282241	0.009414677	0.001875917	0	0	0	0	0
	2019	9	7	4	15	0.030523291	0.002724959	0.008177287	0.009413068	0.001905083	0	0	0	0	0
	2019	9	7	5	15	0.029978724	0.00239643	0.008484647	0.008443363	0.001865863	0	0	0	0	0
	2019	9	7	6	15	0.029768829	0.002380741	0.008936459	0.006895805	0.001747043	0	0	0	0	0
	2019	9	7	7	15	0.03260692	0.003039181	0.00997282	0.005657763	0.001979579	0	0	0	0	0
	2019	9	7	8	15	0.052545772	0.011121521	0.014214744	0.012026438	0.003054756	0	0	0	0	0
	2019	9	7	9	15	0.067915602	0.016293165	0.016871263	0.025226826	0.003966538	0	0	0	0	0
	2019	9	7	10	15	0.075795792	0.019845136	0.021153815	0.050126821	0.00466073	0	0	0	0	0
	2019	9	7	11	15	0.074979575	0.022318346	0.023945108	0.072308226	0.006330643	0	0	0	0	0
	2019	9	7	12	15	0.072741785	0.023246116	0.026432174	0.084684076	0.007423284	0	0	0	0	0
	2019	9	7	13	15	0.059566292	0.024669306	0.027620061	0.088419062	0.007884828	0	0	0	0	0
	2019	9	7	14	15	0.05081913	0.022318721	0.022125703	0.077578168	0.00711363	0	0	0	0	0
	2019	9	7	15	15	0.04719807	0.019880066	0.022469358	0.074337639	0.00719968	0	0	0	0	0
	2019	9	7	16	15	0.045694154	0.018001455	0.021725073	0.068176885	0.006716035	0	0	0	0	0
	2019	9	7	17	15	0.044599192	0.012903758	0.01528325	0.052428343	0.004901722	0	0	0	0	0
	2019	9	7	18	15	0.042140109	0.009726438	0.01131933	0.040760379	0.004498107	0	0	0	0	0
	2019	9	7	19	15	0.040052049	0.007248382	0.00808713	0.029869771	0.003510701	0	0	0	0	0
	2019	9	7	20	15	0.039158064	0.005872788	0.006471906	0.021961832	0.00289033	0	0	0	0	0
	2019	9	7	21	15	0.037552944	0.005375599	0.005356953	0.020353136	0.002705173	0	0	0	0	0
	2019	9	7	22	15	0.03600557	0.004851392	0.004923531	0.016735016	0.002597662	0	0	0	0	0
	2019	9	7	23	15	0.034440313	0.004344468	0.005002001	0.015152375	0.002391681	0	0	0	0	0
9/8/19	2019	9	8	0	15	0.033157921	0.004015161	0.004462488	0.01370501	0.00235209	0.897960198	0.212206707	0.230520001	0.637574196	0.087634102
	2019	9	8	1	15	0.032254093	0.003725374	0.004316905	0.0129163	0.002380567	0	0	0	0	0
	2019	9	8	2	15	0.030222758	0.003334643	0.004211511	0.011408927	0.002415312	0	0	0	0	0
	2019	9	8	3	15	0.030148518	0.003285526	0.004055766	0.01174107	0.002325626	0	0	0	0	0
	2019	9	8	4	15	0.029331072	0.0030845	0.003823081	0.010038795	0.002358962	0	0	0	0	0
	2019	9	8	5	15	0.029065661	0.003035539	0.004011683	0.009911373	0.00222311	0	0	0	0	0
	2019	9	8	6	15	0.0278755	0.002838452	0.003905042	0.007486937	0.00232748	0	0	0	0	0
	2019	9	8	7	15	0.034470682	0.005129632	0.006486246	0.008891823	0.002523982	0	0	0	0	0
	2019	9	8	8	15	0.063130575	0.01674375	0.011691613	0.023932398	0.003925015	0	0	0	0	0
	2019	9	8	9	15	0.06959287	0.020131508	0.016214486	0.041822879	0.004837799	0	0	0	0	0
	2019	9	8	10	15	0.064653977	0.02092616	0.020465821	0.057049688	0.005810932	0	0	0	0	0
	2019	9	8	11	15	0.052962703	0.020001714	0.022053559	0.061345913	0.006050459	0	0	0	0	0
	2019	9	8	12	15	0.056611614	0.022776006	0.025453223	0.076912102	0.007498874	0	0	0	0	0
	2019	9	8	13	15	0.047512424	0.019455388	0.021544619	0.071442241	0.006661679	0	0	0	0	0
	2019	9	8	14	15	0.038906998	0.012808683	0.014496366	0.044036727	0.004584664	0	0	0	0	0
	2019	9	8	15	15	0.036222582	0.010782413	0.013164926	0.038242048	0.004098523	0	0	0	0	0
	2019	9	8	16	15	0.029321479	0.007734506	0.007685756	0.022044516	0.003135605	0	0	0	0	0
	2019	9	8	17	15	0.029976844	0.00940281	0.009825324	0.024535347	0.004388754	0	0	0	0	0
	2019	9	8	18	15	0.027642864	0.006070259	0.00833212	0.021693007	0.003635203	0	0	0	0	0
	2019	9	8	19	15	0.027090316	0.004201206	0.00567433	0.014988547	0.003095306	0	0	0	0	0
	2019	9	8	20	15	0.026277571	0.00366054	0.004744453	0.012036542	0.002773935	0	0	0	0	0
	2019	9	8	21	15	0.026919795	0.003214928	0.004365663	0.012898488	0.002828859	0	0	0	0	0
	2019	9	8	22	15	0.026854181	0.002952308	0.004554748	0.013581147	0.002705231	0	0	0	0	0
	2019	9	8	23	15	0.0277572	0.002895701	0.004980272	0.014912371	0.002696135	0	0	0	0	0
9/9/19	2019	9	9	0	15	0.029505883	0.002827318	0.005198195	0.014099605	0.002783294	0.943641286	0.243726408	0.264963934	0.871929445	0.106250296
	2019	9	9	1	15	0.029819269	0.002962523	0.005457357	0.012749399	0.002716139	0	0	0	0	0
	2019	9	9	2	15	0.028697695	0.003119554	0.005843681	0.01277542	0.002689816	0	0	0	0	0
	2019	9	9	3	15	0.02911657	0.003099753	0.005945068	0.011971083	0.002697268	0	0	0	0	0
	2019	9	9	4	15	0.029205171	0.003132343	0.006309409	0.01170717	0.002771349	0	0	0	0	0
	2019	9	9	5	15	0.029241648	0.003162181	0.006449226	0.012053957	0.002700961	0	0	0	0	0
	2019	9	9	6	15	0.028396937	0.003355938	0.00665392	0.011243308	0.002743609	0	0	0	0	0
	2019	9	9	7	15	0.032548754	0.004446304	0.00751571	0.012237692	0.002923664	0	0	0	0	0
	2019	9	9	8	15	0.057767608	0.013959869	0.013689325	0.028087586	0.004345078	0	0	0	0	0
	2019	9	9	9	15	0.06212672	0.018009223	0.015626489	0.04755483	0.005718092	0	0	0	0	0
	2019	9	9	10	15	0.06079064	0.019125907	0.018607516	0.063887616	0.00661593	0	0	0	0	0
	2019	9	9	11	15	0.064536381	0.0212261	0.021914576	0.076291421	0.007258943	0	0	0	0	0
	2019	9	9	12	15	0.062436685	0.020892983	0.022967003	0.080210155	0.007960111	0	0	0	0	0
	2019	9	9	13	15	0.052116271	0.021093037	0.020791031	0.079656398	0.007895861	0	0	0	0	0
	2019	9	9	14	15	0.042186921	0.019884075	0.018541228	0.072671851	0.007629849	0	0	0	0	0
	2019	9	9	15	15	0.037716012	0.018051383	0.018381354	0.068389323	0.007120424	0	0	0	0	0
	2019	9	9	16	15	0.034337008	0.016845029	0.01666012	0.060433709	0.006805725	0	0	0	0	0
	2019	9	9	17	15	0.034410733	0.013652903	0.012842102	0.051828903	0.005996762	0	0	0	0	0
	2019	9	9	18	15	0.035445217	0.008940264	0.009229806	0.040032568	0.004655685	0	0	0	0	0
	2019	9	9	19	15	0.034777577	0.00671511	0.007110906	0.029701932	0.003512134	0	0	0	0	0
	2019	9	9	20	15	0.034076951	0.005677776	0.005974667	0.022053794	0.002542045	0	0	0	0	0
	2019	9	9	21	15	0.031998448	0.00500122	0.00475405	0.020489052	0.002153085	0	0	0	0	0
	2019	9	9	22	15	0.031838036	0.004494864	0.004396737	0.016861599	0.002017633	0	0	0	0	0
	2019	9	9	23	15	0.030548151	0.004050751	0.004104458	0.014941074	0.001996839	0	0	0	0	0
9/10/19	2019	9	10	0	15	0.030396791	0.003879377	0.003958015	0.014591397	0.001876283	0.884345747	0.237219378	0.24928468	0.804857599	0.094957495
	2019	9	10	1	15	0.029732467	0.003485468	0.003946831	0.013766829	0.002018098	0	0	0	0	0
	2019	9	10	2	15	0.028436732	0.003378957	0.003744109	0.013092249	0.002008086	0	0	0	0	0
